"chekhov_V1_36_Nenuzhnaya_pobe" "chekhov_V7_11_Step_Istoriya_" "chekhov_V7_7_Duel" "chekhov_V9_11_Moya_zhizn_Ras" "chekhov_V9_4_Tri_goda" "gogol_bulba" "gogol_md" "gogol_portret" "lermontov_bela" "lermontov_knyaginya_lig" "lermontov_knyazhna_mery" "lermontov_vadim" "leskov_010" "leskov_015" "leskov_018" "leskov_020" "tolstoy_v02_079_226_Junost" "tolstoy_v09_003_360_Vojna_i_mir_Tom_pervyj" "tolstoy_v12_003_341_Vojna_i_mir_Tom_chetvertyj" "tolstoy_v18_003_458_Anna_Karenina_Chasti_1_4" "turgenev_dym" "turgenev_nov" "turgenev_otsy_i_deti" "unknown_013"
"никого" 0.0225411375760763 0.0265860223987239 0.0122197103928637 0.0299152401529001 0.00698787603507914 0.0341019385640461 0.0114233493260224 0.0057139592023313 0.0177904287493329 0.0201918223119637 0.0302036589575423 0.00879352796341892 0.0204363153323456 0.0120153796859981 0.0179756430037299 0.0231312610095906 0.00975019987909752 0.0214655611902654 0.0136533682859561 0.0124054087582186 0.00495233378729726 0.0153844002181788 0.0138170620978248 0.0168545954054373
"стол" 0.018784281313397 0.0332325279984048 0.0122197103928637 0.0199434934352667 0.0139757520701583 0.00786967813016448 0.0279237427969436 0.0057139592023313 0 0.0302877334679455 0.0129444252675181 0.00586235197561262 0.0170302627769546 0.0160205062479974 0.0104857917521758 0.0231312610095906 0.015600319806556 0.0196767644244099 0.00455112276198538 0.0124054087582186 0.0123808344682432 0.02237730940826 0.0197386601397497 0.0219109740270685
"дал" 0.00751371252535878 0.0166162639992024 0.00916478279464777 0.00664783114508891 0.024457566122777 0.0341019385640461 0.0342700479780672 0.0171418776069939 0.0266856431239993 0.0252397778899546 0.0302036589575423 0.0117247039512252 0.0204363153323456 0.0160205062479974 0.00748985125155414 0.0284692443194961 0.019500399758195 0.0116271789780604 0.00546134731438246 0.0150170737599488 0.0148570013618918 0.01118865470413 0.00592159804192491 0.0168545954054373
"невозможно" 0.0112705687880382 0.00332325279984048 0.0336042035803751 0.00664783114508891 0.00698787603507914 0 0.00380778310867413 0.0228558368093252 0.00889521437466643 0.0151438667339727 0.0215740421125302 0.0263805838902568 0.0238423678877365 0.0200256328099968 0.00599188100124332 0.0160139499297166 0.0136502798307365 0.0116271789780604 0.0309476347815006 0.0195874875129767 0.0123808344682432 0.0125872365421463 0.00789546405589989 0.0269673526486997
"немножко" 0.0150274250507176 0.0232627695988834 0.00916478279464777 0.0132956622901778 0.0279515041403166 0 0.00761556621734826 0.0285697960116565 0.0177904287493329 0.00504795557799091 0.0129444252675181 0.00293117598780631 0.0306544729985184 0.019024351169497 0.0449391075093249 0.0427038664792441 0.019500399758195 0.000894398382927724 0.00273067365719123 0.00652916250432557 0.00990466757459453 0.0237758912462763 0.0138170620978248 0.037080109891962
"воскликнул" 0 0 0 0 0 0.00262322604338816 0.00380778310867413 0 0.0266856431239993 0.0302877334679455 0 0.0527611677805135 0.00510907883308639 0.0450576738224928 0.00449391075093249 0.0160139499297166 0 0 0 0.000652916250432557 0.0371425034047295 0.0755234192528776 0.0572421144052742 0.0303382717297871
"ивановна" 0 0.00996975839952145 0 0 0 0 0.0101540882897977 0 0 0.0151438667339727 0 0 0.240126705155061 0.0120153796859981 0.00449391075093249 0.00711731107987402 0.0292505996372926 0 0 0.0104466600069209 0 0 0 0.00505637862163119
"будут" 0.018784281313397 0.00664650559968097 0.0244394207857274 0.0199434934352667 0.0174696900876978 0.0183625823037171 0.0253852207244942 0.0228558368093252 0 0.00504795557799091 0.0215740421125302 0.0146558799390315 0.0119211839438683 0.0120153796859981 0.0134817322527975 0.0195726054696536 0.019500399758195 0.00983838221220496 0.0254862874671181 0.0130583250086511 0.0074285006809459 0.0125872365421463 0.0157909281117998 0.018540054945981
"гораздо" 0 0.0166162639992024 0 0 0.00349393801753957 0.00524645208677632 0.0114233493260224 0.0057139592023313 0.0177904287493329 0.0151438667339727 0.0172592336900242 0.00586235197561262 0.022139341610041 0.0180230695289971 0.0239675240049733 0.0462625220191812 0.0487509993954876 0.00894398382927724 0.00910224552397076 0.0124054087582186 0.00990466757459453 0.0181815638942113 0.0138170620978248 0.0286528121892434
"громко" 0.00751371252535878 0.0299092751985644 0.0244394207857274 0.0299152401529001 0.0174696900876978 0.0131161302169408 0.0114233493260224 0 0 0.0151438667339727 0.0215740421125302 0.0146558799390315 0.0136242102215637 0.0200256328099968 0.0119837620024866 0.00889663884984253 0.019500399758195 0.0125215773609881 0.0154738173907503 0.0104466600069209 0.0173331682555404 0.0363631277884225 0.0177647941257747 0.0117982167838061
"лошадей" 0.00751371252535878 0.0299092751985644 0 0.0132956622901778 0 0.00524645208677632 0.0266544817607189 0 0.0800569293719979 0.00504795557799091 0.0172592336900242 0.00586235197561262 0.0187332890546501 0.00400512656199936 0.0104857917521758 0.0195726054696536 0.00585011992745851 0.0250431547219763 0.0273067365719123 0.0137112412590837 0.0123808344682432 0.0139858183801625 0.0315818562235995 0.0117982167838061
"одном" 0.018784281313397 0.0232627695988834 0.0183295655892955 0.0199434934352667 0.024457566122777 0.0183625823037171 0.0291930038331683 0.0457116736186504 0.00889521437466643 0.00504795557799091 0.0172592336900242 0.0117247039512252 0.0136242102215637 0.0140179429669978 0.0104857917521758 0.0195726054696536 0.019500399758195 0.0134159757439159 0.0145635928383532 0.011752492507786 0.0074285006809459 0.016782982056195 0.0157909281117998 0.0101127572432624
"офицер" 0.0112705687880382 0 0.00610985519643184 0 0.00349393801753957 0 0.00126926103622471 0 0.0266856431239993 0.0353356890459364 0 0 0.00340605255539093 0.00901153476449856 0 0.00177932776996851 0.00390007995163901 0.0921230334415555 0.0491521258294421 0.00848791125562324 0 0.00419574551404875 0.00197386601397497 0.00337091908108746
"решительно" 0.0112705687880382 0.00332325279984048 0.00305492759821592 0 0.0174696900876978 0.0131161302169408 0.0291930038331683 0.0114279184046626 0 0.00504795557799091 0.0388332758025544 0.00293117598780631 0.0272484204431274 0.0130166613264979 0.0209715835043516 0.0231312610095906 0.019500399758195 0.00983838221220496 0.00546134731438246 0.0248108175164372 0.00990466757459453 0.016782982056195 0.00789546405589989 0.0252818931081559
"идет" 0 0.0166162639992024 0.0580436243661025 0.00997174671763337 0.00698787603507914 0.00786967813016448 0.00888482725357297 0.0114279184046626 0 0 0.0258888505350362 0.0175870559268378 0.0289514467208229 0.0260333226529958 0.0164776727534191 0.010675966619811 0.0019500399758195 0.0116271789780604 0.0172942664955445 0.0137112412590837 0.0074285006809459 0.0237758912462763 0.00789546405589989 0.0252818931081559
"ка" 0.0225411375760763 0.0132930111993619 0.0213844931875115 0.0199434934352667 0.024457566122777 0.00524645208677632 0.0317315259056178 0 0.0266856431239993 0 0.00862961684501208 0.0205182319146442 0.0425756569423866 0.0240307593719962 0.00898782150186497 0.00711731107987402 0.00780015990327802 0.0152047725097713 0.00364089820958831 0.00326458125216278 0.0074285006809459 0.0209787275702438 0.0276341241956496 0.0269673526486997
"пришел" 0.0112705687880382 0.00332325279984048 0.0244394207857274 0.0565065647332558 0.0349393801753957 0.015739356260329 0.00761556621734826 0.0171418776069939 0.0355808574986657 0.0100959111559818 0.0129444252675181 0.00586235197561262 0.00851513138847732 0.0180230695289971 0.00748985125155414 0.0266899165495276 0.0448509194438486 0.0134159757439159 0.00910224552397076 0.0104466600069209 0.0247616689364863 0.0209787275702438 0.00197386601397497 0.0134836763243498
"силы" 0.0112705687880382 0.00664650559968097 0.00916478279464777 0.0132956622901778 0 0.0341019385640461 0.00253852207244942 0.0342837552139878 0 0.0100959111559818 0.0258888505350362 0.0117247039512252 0.0102181576661728 0.00901153476449856 0.00748985125155414 0.00355865553993701 0.00780015990327802 0.016099170892699 0.0773690869537515 0.0143641575095163 0 0.00419574551404875 0.00592159804192491 0.00674183816217492
"стала" 0.00375685626267939 0.0132930111993619 0.0244394207857274 0.0465348180156224 0.048915132245554 0.00524645208677632 0.00634630518112355 0.0228558368093252 0.0177904287493329 0.00504795557799091 0.0129444252675181 0.00586235197561262 0.025545394165432 0.00300384492149952 0.0359512860074599 0.010675966619811 0.00585011992745851 0.0116271789780604 0.0145635928383532 0.0254637337668697 0.0074285006809459 0.0153844002181788 0.0157909281117998 0.00842729770271865
"сына" 0.00375685626267939 0.0132930111993619 0.00610985519643184 0.00332391557254446 0.00698787603507914 0.015739356260329 0.00253852207244942 0.0114279184046626 0.00889521437466643 0.0151438667339727 0.00431480842250604 0.038105287841482 0.00510907883308639 0.0140179429669978 0.0209715835043516 0.0124552943897795 0.00975019987909752 0.0277263498707594 0.0145635928383532 0.0313399800207627 0.00495233378729726 0.00419574551404875 0.0493466503493743 0
"вышла" 0.0338117063641145 0.00664650559968097 0.0152746379910796 0.00997174671763337 0.0419272562104748 0 0.00761556621734826 0 0.00889521437466643 0.0302877334679455 0.0172592336900242 0.0146558799390315 0.0170302627769546 0.00801025312399872 0.0194736132540408 0.00533798330990552 0.0136502798307365 0.0205711628073376 0.0154738173907503 0.0241579012660046 0.0173331682555404 0.016782982056195 0.0236863921676997 0.00505637862163119
"лошади" 0.0300548501014351 0.0365557807982453 0.0152746379910796 0.0166195778627223 0.0104818140526187 0.00524645208677632 0.0126926103622471 0 0.062266500622665 0.00504795557799091 0.0302036589575423 0.00879352796341892 0.00510907883308639 0.0050064082024992 0.00898782150186497 0.00533798330990552 0 0.0411423256146753 0.0254862874671181 0.0228520687651395 0.00495233378729726 0.0125872365421463 0.00986933006987486 0.00168545954054373
"начала" 0.0112705687880382 0.00332325279984048 0.0122197103928637 0.0265913245803557 0.0139757520701583 0 0.00253852207244942 0.0057139592023313 0.0711617149973314 0.0100959111559818 0.00862961684501208 0.00879352796341892 0.0289514467208229 0.0130166613264979 0.0194736132540408 0.0195726054696536 0.019500399758195 0.00804958544634951 0.0145635928383532 0.0150170737599488 0.027237835830135 0.0349645459504063 0.0236863921676997 0.0117982167838061
"фон" 0.240438800811481 0 0.372701166982343 0 0 0 0.00126926103622471 0 0 0 0 0 0.0153272364992592 0 0 0.00355865553993701 0 0.00357759353171089 0 0 0 0.0027971636760325 0.00197386601397497 0
"головы" 0.0225411375760763 0.0265860223987239 0.0152746379910796 0.00332391557254446 0.00698787603507914 0.0970593636053619 0.0114233493260224 0.0171418776069939 0.0266856431239993 0.0252397778899546 0 0.0117247039512252 0.022139341610041 0.0210269144504966 0.00898782150186497 0.010675966619811 0.0175503597823755 0.0143103741268436 0.00637157186677953 0.0091408275060558 0.0247616689364863 0.00979007286611376 0.0138170620978248 0.00842729770271865
"детей" 0.00375685626267939 0.00996975839952145 0.00916478279464777 0.0232674090078112 0.0349393801753957 0.0183625823037171 0.0114233493260224 0.0114279184046626 0.00889521437466643 0.0100959111559818 0 0.0117247039512252 0.0119211839438683 0.0130166613264979 0.0419431670087032 0.010675966619811 0.00390007995163901 0.00983838221220496 0.0145635928383532 0.0274224825181674 0.0074285006809459 0.00419574551404875 0.00789546405589989 0.0337091908108746
"пусть" 0.0450822751521527 0.00664650559968097 0.0244394207857274 0.0332391557254446 0.0174696900876978 0.102305815692138 0.0279237427969436 0.0285697960116565 0 0 0 0.00586235197561262 0.0323574992762138 0.0270346042934957 0.0179756430037299 0.0177932776996851 0 0.00357759353171089 0.00455112276198538 0.000652916250432557 0.00247616689364863 0.00139858183801625 0.00197386601397497 0.0303382717297871
"солдат" 0.00375685626267939 0.00332325279984048 0.00610985519643184 0.00997174671763337 0 0 0.00507704414489884 0.0057139592023313 0.00889521437466643 0.00504795557799091 0 0 0 0.00700897148349888 0.00449391075093249 0.00533798330990552 0.0019500399758195 0.0769182609317842 0.0755486378489573 0.00261166500173023 0 0.00139858183801625 0 0.00337091908108746
"женщины" 0.0262979938387557 0.00664650559968097 0.0122197103928637 0.0199434934352667 0.0174696900876978 0.00786967813016448 0.00380778310867413 0.0114279184046626 0.00889521437466643 0.0504795557799091 0.0647221263375906 0.0175870559268378 0.0510907883308639 0.0050064082024992 0.0104857917521758 0.00711731107987402 0.0136502798307365 0.0178879676585545 0.0109226946287649 0.0221991525147069 0.0123808344682432 0.00839149102809751 0.0118431960838498 0.00505637862163119
"руках" 0.0225411375760763 0.0432022863979263 0.00610985519643184 0.0166195778627223 0.024457566122777 0.0341019385640461 0.0190389155433707 0.0114279184046626 0.0177904287493329 0.00504795557799091 0.00431480842250604 0.00879352796341892 0.0204363153323456 0.0130166613264979 0.0179756430037299 0.0177932776996851 0.011700239854917 0.0169935692756268 0.011832919181162 0.0124054087582186 0.00990466757459453 0.00559432735206501 0.0217125261537247 0.0168545954054373
"соломин" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.283912113117299 0 0
"нашего" 0.0225411375760763 0.00332325279984048 0.0183295655892955 0.0232674090078112 0.0174696900876978 0.00524645208677632 0.030462264869393 0 0.0355808574986657 0.00504795557799091 0.0172592336900242 0.00879352796341892 0.00851513138847732 0.0140179429669978 0.0134817322527975 0.0391452109393071 0.0214504397340145 0.00894398382927724 0.00728179641917661 0.00718207875475813 0.0173331682555404 0.0209787275702438 0.0197386601397497 0.0286528121892434
"слегка" 0.018784281313397 0.00332325279984048 0.00610985519643184 0.00332391557254446 0.0104818140526187 0.00786967813016448 0.0177696545071459 0.0057139592023313 0 0 0.0215740421125302 0.00293117598780631 0.0306544729985184 0.0180230695289971 0.00748985125155414 0.010675966619811 0.0175503597823755 0.0196767644244099 0.00637157186677953 0.00979374375648836 0.0321901696174322 0.03356596411239 0.0453989183214243 0.0101127572432624
"слышал" 0.00375685626267939 0.0232627695988834 0.0213844931875115 0.0432109024430779 0.0174696900876978 0.0236090343904934 0.00888482725357297 0.0171418776069939 0.062266500622665 0.00504795557799091 0.0172592336900242 0.00586235197561262 0.0136242102215637 0.0180230695289971 0.00299594050062166 0.0177932776996851 0.0234004797098341 0.0223599595731931 0.0182044910479415 0.00783499500519068 0.0123808344682432 0.0153844002181788 0.00986933006987486 0.0134836763243498
"также" 0.00751371252535878 0.00332325279984048 0.0213844931875115 0.0199434934352667 0.0209636281052374 0.0419716166942105 0.0165003934709212 0.0457116736186504 0.0444760718733321 0.0706713780918728 0.0474628926475665 0.0293117598780631 0.0204363153323456 0.0130166613264979 0.00898782150186497 0.010675966619811 0 0.00447199191463862 0.00819202097157369 0.00522333000346046 0.027237835830135 0.0363631277884225 0.0118431960838498 0.00168545954054373
"тяжело" 0.00375685626267939 0.0199395167990429 0.0366591311785911 0.0299152401529001 0.0174696900876978 0.00262322604338816 0.00507704414489884 0.0114279184046626 0.00889521437466643 0 0.00862961684501208 0.00293117598780631 0.022139341610041 0.00901153476449856 0.0179756430037299 0.0160139499297166 0.015600319806556 0.025937553104904 0.0182044910479415 0.0208933200138418 0.027237835830135 0.00979007286611376 0.0118431960838498 0.00337091908108746
"узнал" 0.00375685626267939 0.00664650559968097 0.00610985519643184 0.0199434934352667 0.00698787603507914 0.0104929041735526 0.0114233493260224 0.0171418776069939 0.0711617149973314 0.0201918223119637 0.0172592336900242 0.0205182319146442 0.0102181576661728 0.0100128164049984 0.00599188100124332 0.0195726054696536 0.0292505996372926 0.0134159757439159 0.0282169611243094 0.0189345712625442 0.0297140027237836 0.01118865470413 0.00789546405589989 0.00842729770271865
"чай" 0 0.0299092751985644 0.0213844931875115 0.0465348180156224 0.0628908843157122 0.00262322604338816 0.0228466986520448 0.0114279184046626 0.0444760718733321 0.0201918223119637 0.00862961684501208 0.0351741118536757 0.0136242102215637 0.0110140980454982 0.00599188100124332 0.0177932776996851 0.0019500399758195 0.00447199191463862 0.00637157186677953 0.0104466600069209 0.00495233378729726 0.016782982056195 0.0414511862934744 0.0219109740270685
"ясно" 0.00375685626267939 0 0.0213844931875115 0.0265913245803557 0.0209636281052374 0.00524645208677632 0.0114233493260224 0.0228558368093252 0.00889521437466643 0.00504795557799091 0.00431480842250604 0.0117247039512252 0.0153272364992592 0.00801025312399872 0.00748985125155414 0.0160139499297166 0.0136502798307365 0.0250431547219763 0.0182044910479415 0.0326458125216278 0.0123808344682432 0.00559432735206501 0.0138170620978248 0.0101127572432624
